i_rowid,j_rowid,t_i,t_j,sim,speaker_i,speaker_j,t_center,session,sim_z
115,128,835.6666666666667,913.5,0.34826430678367615,Yevgenia Kozorovitskiy,Sixian You,874.5833333333334,2021_05_21_ABI_S15,-0.6944698507701687
116,128,849.0,913.5,0.34894394874572754,Yevgenia Kozorovitskiy,Sixian You,881.25,2021_05_21_ABI_S15,-0.6879828021392667
119,124,870.5,885.5,0.36272960901260376,Yevgenia Kozorovitskiy,Sixian You,878.0,2021_05_21_ABI_S15,-0.5564013908173495
121,122,877.0,881.25,0.3301679790019989,Brad Smith,Sixian You,879.125,2021_05_21_ABI_S15,-0.8671957342723497
122,144,881.25,997.5,0.588961660861969,Sixian You,Yevgenia Kozorovitskiy,939.375,2021_05_21_ABI_S15,1.6029389739033828
126,142,897.5,958.0,0.366684228181839,Sixian You,Yevgenia Kozorovitskiy,927.75,2021_05_21_ABI_S15,-0.518655329950104
126,144,897.5,997.5,0.44773709774017334,Sixian You,Yevgenia Kozorovitskiy,947.5,2021_05_21_ABI_S15,0.25497834168494704
126,145,897.5,1010.25,0.4083963632583618,Sixian You,Yevgenia Kozorovitskiy,953.875,2021_05_21_ABI_S15,-0.12052121839020837
128,137,913.5,929.0,0.3378954827785492,Sixian You,Carolyn Bayer,921.25,2021_05_21_ABI_S15,-0.7934382331276959
128,142,913.5,958.0,0.493163526058197,Sixian You,Yevgenia Kozorovitskiy,935.75,2021_05_21_ABI_S15,0.6885646504786923
128,143,913.5,981.0,0.5346240401268005,Sixian You,Yevgenia Kozorovitskiy,947.25,2021_05_21_ABI_S15,1.0842970890900807
128,145,913.5,1010.25,0.3847038745880127,Sixian You,Yevgenia Kozorovitskiy,961.875,2021_05_21_ABI_S15,-0.3466613550700368
129,132,918.5,921.5,0.35133418440818787,Brad Smith,Carolyn Bayer,920.0,2021_05_21_ABI_S15,-0.6651684736435758
130,146,919.5,1022.75,0.38233035802841187,Carolyn Bayer,Yevgenia Kozorovitskiy,971.125,2021_05_21_ABI_S15,-0.3693161030227794
131,140,920.5,941.25,0.34835284948349,Carolyn Bayer,Brad Smith,930.875,2021_05_21_ABI_S15,-0.693624728144323
137,142,929.0,958.0,0.32830941677093506,Carolyn Bayer,Yevgenia Kozorovitskiy,943.5,2021_05_21_ABI_S15,-0.8849353446108255
137,143,929.0,981.0,0.346049427986145,Carolyn Bayer,Yevgenia Kozorovitskiy,955.0,2021_05_21_ABI_S15,-0.715610432537325
139,143,937.0,981.0,0.3625103235244751,Carolyn Bayer,Yevgenia Kozorovitskiy,959.0,2021_05_21_ABI_S15,-0.558494427599905
143,148,981.0,1052.5,0.3159307837486267,Yevgenia Kozorovitskiy,Brad Smith,1016.75,2021_05_21_ABI_S15,-1.0030869580830541
144,153,997.5,1095.0,0.3883397579193115,Yevgenia Kozorovitskiy,Sixian You,1046.25,2021_05_21_ABI_S15,-0.31195756498145805
144,155,997.5,1116.5,0.35555052757263184,Yevgenia Kozorovitskiy,Sixian You,1057.0,2021_05_21_ABI_S15,-0.6249243088045442
145,153,1010.25,1095.0,0.3160187304019928,Yevgenia Kozorovitskiy,Sixian You,1052.625,2021_05_21_ABI_S15,-1.0022475246031248
145,155,1010.25,1116.5,0.36720019578933716,Yevgenia Kozorovitskiy,Sixian You,1063.375,2021_05_21_ABI_S15,-0.5137305207877797
148,152,1052.5,1087.75,0.3167352080345154,Brad Smith,Sixian You,1070.125,2021_05_21_ABI_S15,-0.9954088867546041
148,154,1052.5,1104.1666666666665,0.7939287424087524,Brad Smith,Sixian You,1078.3333333333333,2021_05_21_ABI_S15,3.5593093865170338
148,159,1052.5,1150.5,0.5681940317153931,Brad Smith,Sixian You,1101.5,2021_05_21_ABI_S15,1.4047160451487455
148,162,1052.5,1165.8333333333335,0.3326178789138794,Brad Smith,Yevgenia Kozorovitskiy,1109.1666666666667,2021_05_21_ABI_S15,-0.8438119222704512
149,152,1060.25,1087.75,0.32010626792907715,Brad Smith,Sixian You,1074.0,2021_05_21_ABI_S15,-0.9632327841965754
149,154,1060.25,1104.1666666666665,0.5881108045578003,Brad Smith,Sixian You,1082.2083333333333,2021_05_21_ABI_S15,1.5948177181080638
149,159,1060.25,1150.5,0.40908244252204895,Brad Smith,Sixian You,1105.375,2021_05_21_ABI_S15,-0.11397272698341188
152,162,1087.75,1165.8333333333335,0.4983426332473755,Sixian You,Yevgenia Kozorovitskiy,1126.7916666666667,2021_05_21_ABI_S15,0.7379982082588021
152,165,1087.75,1183.6666666666665,0.3364422023296356,Sixian You,Yevgenia Kozorovitskiy,1135.7083333333333,2021_05_21_ABI_S15,-0.8073095087004784
152,167,1087.75,1198.3333333333335,0.3534465730190277,Sixian You,Yevgenia Kozorovitskiy,1143.0416666666667,2021_05_21_ABI_S15,-0.6450061405167031
153,165,1095.0,1183.6666666666665,0.30581700801849365,Sixian You,Yevgenia Kozorovitskiy,1139.3333333333333,2021_05_21_ABI_S15,-1.0996209549030564
153,166,1095.0,1191.0,0.32058629393577576,Sixian You,Yevgenia Kozorovitskiy,1143.0,2021_05_21_ABI_S15,-0.9586510305329956
153,167,1095.0,1198.3333333333335,0.40850237011909485,Sixian You,Yevgenia Kozorovitskiy,1146.6666666666667,2021_05_21_ABI_S15,-0.11950940378901924
154,162,1104.1666666666665,1165.8333333333335,0.40913623571395874,Sixian You,Yevgenia Kozorovitskiy,1135.0,2021_05_21_ABI_S15,-0.11345928156447839
155,165,1116.5,1183.6666666666665,0.3860805630683899,Sixian You,Yevgenia Kozorovitskiy,1150.0833333333333,2021_05_21_ABI_S15,-0.333521134747481
155,167,1116.5,1198.3333333333335,0.4150739908218384,Sixian You,Yevgenia Kozorovitskiy,1157.4166666666667,2021_05_21_ABI_S15,-0.05678457886227954
155,168,1116.5,1213.0,0.33155691623687744,Sixian You,Yevgenia Kozorovitskiy,1164.75,2021_05_21_ABI_S15,-0.8539386020012169
156,165,1128.8333333333335,1183.6666666666665,0.36010146141052246,Sixian You,Yevgenia Kozorovitskiy,1156.25,2021_05_21_ABI_S15,-0.5814865419054759
156,167,1128.8333333333335,1198.3333333333335,0.45893821120262146,Sixian You,Yevgenia Kozorovitskiy,1163.5833333333335,2021_05_21_ABI_S15,0.361890762942505
156,168,1128.8333333333335,1213.0,0.4067149758338928,Sixian You,Yevgenia Kozorovitskiy,1170.9166666666667,2021_05_21_ABI_S15,-0.1365697301051054
156,170,1128.8333333333335,1245.75,0.3153398036956787,Sixian You,Yevgenia Kozorovitskiy,1187.2916666666667,2021_05_21_ABI_S15,-1.0087277462589272
157,162,1138.5,1165.8333333333335,0.37438103556632996,Sixian You,Yevgenia Kozorovitskiy,1152.1666666666667,2021_05_21_ABI_S15,-0.44519081982013237
157,166,1138.5,1191.0,0.49444660544395447,Sixian You,Yevgenia Kozorovitskiy,1164.75,2021_05_21_ABI_S15,0.7008113904351151
157,169,1138.5,1231.25,0.3466513752937317,Sixian You,Yevgenia Kozorovitskiy,1184.875,2021_05_21_ABI_S15,-0.7098649640765946
158,168,1143.5,1213.0,0.3048694133758545,Sixian You,Yevgenia Kozorovitskiy,1178.25,2021_05_21_ABI_S15,-1.1086655590805683
159,164,1150.5,1177.1666666666665,0.33658599853515625,Sixian You,Yevgenia Kozorovitskiy,1163.8333333333333,2021_05_21_ABI_S15,-0.8059370022482046
168,177,1213.0,1322.0,0.4665123224258423,Yevgenia Kozorovitskiy,Brad Smith,1267.5,2021_05_21_ABI_S15,0.43418416238563495
170,178,1245.75,1352.0,0.385151743888855,Yevgenia Kozorovitskiy,Carolyn Bayer,1298.875,2021_05_21_ABI_S15,-0.34238653082863385
177,179,1322.0,1378.75,0.5593057870864868,Brad Smith,Carolyn Bayer,1350.375,2021_05_21_ABI_S15,1.3198795012469606
177,180,1322.0,1390.25,0.3056756854057312,Brad Smith,Carolyn Bayer,1356.125,2021_05_21_ABI_S15,-1.100969851399778
177,181,1322.0,1400.0,0.5263941884040833,Brad Smith,Carolyn Bayer,1361.0,2021_05_21_ABI_S15,1.0057447757672868
177,182,1322.0,1412.0,0.4126218259334564,Brad Smith,Carolyn Bayer,1367.0,2021_05_21_ABI_S15,-0.08019000961865946
185,188,1434.125,1461.0,0.7642883062362671,Carolyn Bayer,Brad Smith,1447.5625,2021_05_21_ABI_S15,3.27639726273984
187,191,1451.625,1475.5,0.32574528455734253,Carolyn Bayer,Brad Smith,1463.5625,2021_05_21_ABI_S15,-0.9094094814275562
188,196,1461.0,1532.0,0.30088210105895996,Brad Smith,Carolyn Bayer,1496.5,2021_05_21_ABI_S15,-1.1467236696013154
188,197,1461.0,1546.0,0.37527668476104736,Brad Smith,Carolyn Bayer,1503.5,2021_05_21_ABI_S15,-0.4366420247092138
191,199,1475.5,1565.5,0.3319234549999237,Brad Smith,Carolyn Bayer,1520.5,2021_05_21_ABI_S15,-0.850440061720074
199,206,1565.5,1674.6666666666665,0.31033584475517273,Carolyn Bayer,Alexandra Dickinson,1620.0833333333333,2021_05_21_ABI_S15,-1.0564895485115735
200,206,1581.5,1674.6666666666665,0.37407708168029785,Carolyn Bayer,Alexandra Dickinson,1628.0833333333333,2021_05_21_ABI_S15,-0.44809199978007835
201,206,1602.5,1674.6666666666665,0.47495052218437195,Carolyn Bayer,Alexandra Dickinson,1638.5833333333333,2021_05_21_ABI_S15,0.5147251166634227
201,207,1602.5,1690.0,0.336866557598114,Carolyn Bayer,Alexandra Dickinson,1646.25,2021_05_21_ABI_S15,-0.803259121265468
201,208,1602.5,1705.3333333333335,0.49398431181907654,Carolyn Bayer,Alexandra Dickinson,1653.9166666666667,2021_05_21_ABI_S15,0.6963988888625411
202,208,1620.5,1705.3333333333335,0.3308833837509155,Carolyn Bayer,Alexandra Dickinson,1662.9166666666667,2021_05_21_ABI_S15,-0.8603673368864782
203,206,1633.5,1674.6666666666665,0.36892426013946533,Carolyn Bayer,Alexandra Dickinson,1654.0833333333333,2021_05_21_ABI_S15,-0.49727466622528554
204,206,1646.5,1674.6666666666665,0.3120002746582031,Carolyn Bayer,Alexandra Dickinson,1660.5833333333333,2021_05_21_ABI_S15,-1.0406028929979911
204,208,1646.5,1705.3333333333335,0.38000762462615967,Carolyn Bayer,Alexandra Dickinson,1675.9166666666667,2021_05_21_ABI_S15,-0.3914861357434651
205,206,1659.5,1674.6666666666665,0.3137730062007904,Carolyn Bayer,Alexandra Dickinson,1667.0833333333333,2021_05_21_ABI_S15,-1.0236825196714425
205,217,1659.5,1767.0,0.3386901617050171,Carolyn Bayer,Yevgenia Kozorovitskiy,1713.25,2021_05_21_ABI_S15,-0.785853179334975
206,209,1674.6666666666665,1717.0,0.5131887793540955,Alexandra Dickinson,Carolyn Bayer,1695.8333333333333,2021_05_21_ABI_S15,0.8797017479947519
206,210,1674.6666666666665,1725.0,0.5250365138053894,Alexandra Dickinson,Carolyn Bayer,1699.8333333333333,2021_05_21_ABI_S15,0.9927860391994565
206,214,1674.6666666666665,1743.25,0.5027211904525757,Alexandra Dickinson,Carolyn Bayer,1708.9583333333333,2021_05_21_ABI_S15,0.7797906741589168
206,215,1674.6666666666665,1749.0,0.694324791431427,Alexandra Dickinson,Carolyn Bayer,1711.8333333333333,2021_05_21_ABI_S15,2.608609297503067
206,217,1674.6666666666665,1767.0,0.3050832450389862,Alexandra Dickinson,Yevgenia Kozorovitskiy,1720.8333333333333,2021_05_21_ABI_S15,-1.1066245779831458
206,219,1674.6666666666665,1780.5,0.40476664900779724,Alexandra Dickinson,Carolyn Bayer,1727.5833333333333,2021_05_21_ABI_S15,-0.1551661258185549
206,220,1674.6666666666665,1791.5,0.42236459255218506,Alexandra Dickinson,Carolyn Bayer,1733.0833333333333,2021_05_21_ABI_S15,0.012802778325828698
207,209,1690.0,1717.0,0.3703157603740692,Alexandra Dickinson,Carolyn Bayer,1703.5,2021_05_21_ABI_S15,-0.48399307062671315
207,220,1690.0,1791.5,0.49336373805999756,Alexandra Dickinson,Carolyn Bayer,1740.75,2021_05_21_ABI_S15,0.6904756345919306
208,209,1705.3333333333335,1717.0,0.35925182700157166,Alexandra Dickinson,Carolyn Bayer,1711.1666666666667,2021_05_21_ABI_S15,-0.5895961349516667
208,210,1705.3333333333335,1725.0,0.32236725091934204,Alexandra Dickinson,Carolyn Bayer,1715.1666666666667,2021_05_21_ABI_S15,-0.941652146992804
208,214,1705.3333333333335,1743.25,0.41323360800743103,Alexandra Dickinson,Carolyn Bayer,1724.2916666666667,2021_05_21_ABI_S15,-0.07435067025031238
208,215,1705.3333333333335,1749.0,0.42060625553131104,Alexandra Dickinson,Carolyn Bayer,1727.1666666666667,2021_05_21_ABI_S15,-0.003980202126844649
208,219,1705.3333333333335,1780.5,0.46003222465515137,Alexandra Dickinson,Carolyn Bayer,1742.9166666666667,2021_05_21_ABI_S15,0.37233290581432166
208,220,1705.3333333333335,1791.5,0.34987860918045044,Alexandra Dickinson,Carolyn Bayer,1748.4166666666667,2021_05_21_ABI_S15,-0.6790616524281354
208,221,1705.3333333333335,1811.25,0.47522205114364624,Alexandra Dickinson,Barbara Smith,1758.2916666666667,2021_05_21_ABI_S15,0.5173168070855296
208,222,1705.3333333333335,1819.75,0.30287909507751465,Alexandra Dickinson,Barbara Smith,1762.5416666666667,2021_05_21_ABI_S15,-1.1276627551238114
209,221,1717.0,1811.25,0.36446282267570496,Carolyn Bayer,Barbara Smith,1764.125,2021_05_21_ABI_S15,-0.5398582078650423
209,223,1717.0,1831.8333333333335,0.3317049443721771,Carolyn Bayer,Barbara Smith,1774.4166666666667,2021_05_21_ABI_S15,-0.8525257026129385
210,212,1725.0,1737.5,0.3260105550289154,Carolyn Bayer,Alexandra Dickinson,1731.25,2021_05_21_ABI_S15,-0.906877527037569
210,217,1725.0,1767.0,0.5403989553451538,Carolyn Bayer,Yevgenia Kozorovitskiy,1746.0,2021_05_21_ABI_S15,1.1394175171279846
210,223,1725.0,1831.8333333333335,0.6563888788223267,Carolyn Bayer,Barbara Smith,1778.4166666666667,2021_05_21_ABI_S15,2.24651848543771
212,223,1737.5,1831.8333333333335,0.5309255719184875,Alexandra Dickinson,Barbara Smith,1784.6666666666667,2021_05_21_ABI_S15,1.0489959386803052
214,217,1743.25,1767.0,0.4263336658477783,Carolyn Bayer,Yevgenia Kozorovitskiy,1755.125,2021_05_21_ABI_S15,0.05068680098154118
214,221,1743.25,1811.25,0.3070177435874939,Carolyn Bayer,Barbara Smith,1777.25,2021_05_21_ABI_S15,-1.0881601704549513
214,223,1743.25,1831.8333333333335,0.4591171145439148,Carolyn Bayer,Barbara Smith,1787.5416666666667,2021_05_21_ABI_S15,0.3635983600892405
214,224,1743.25,1847.5,0.4173464775085449,Carolyn Bayer,Barbara Smith,1795.375,2021_05_21_ABI_S15,-0.03509414114232619
214,225,1743.25,1863.1666666666665,0.6169778108596802,Carolyn Bayer,Barbara Smith,1803.2083333333333,2021_05_21_ABI_S15,1.8703476061444477
215,217,1749.0,1767.0,0.30575650930404663,Carolyn Bayer,Yevgenia Kozorovitskiy,1758.0,2021_05_21_ABI_S15,-1.1001984032135468
215,221,1749.0,1811.25,0.4295271039009094,Carolyn Bayer,Barbara Smith,1780.125,2021_05_21_ABI_S15,0.08116753805655406
215,223,1749.0,1831.8333333333335,0.5012540817260742,Carolyn Bayer,Barbara Smith,1790.4166666666667,2021_05_21_ABI_S15,0.7657874104008795
215,224,1749.0,1847.5,0.45404770970344543,Carolyn Bayer,Barbara Smith,1798.25,2021_05_21_ABI_S15,0.315211889615
215,225,1749.0,1863.1666666666665,0.7786610126495361,Carolyn Bayer,Barbara Smith,1806.0833333333333,2021_05_21_ABI_S15,3.4135819138745833
217,223,1767.0,1831.8333333333335,0.39246201515197754,Yevgenia Kozorovitskiy,Barbara Smith,1799.4166666666667,2021_05_21_ABI_S15,-0.27261143182529235
219,221,1780.5,1811.25,0.34295785427093506,Carolyn Bayer,Barbara Smith,1795.875,2021_05_21_ABI_S15,-0.7451188945752661
219,223,1780.5,1831.8333333333335,0.3642497658729553,Carolyn Bayer,Barbara Smith,1806.1666666666667,2021_05_21_ABI_S15,-0.5418917930727739
219,224,1780.5,1847.5,0.35054728388786316,Carolyn Bayer,Barbara Smith,1814.0,2021_05_21_ABI_S15,-0.6726792840820909
219,225,1780.5,1863.1666666666665,0.3751435875892639,Carolyn Bayer,Barbara Smith,1821.8333333333333,2021_05_21_ABI_S15,-0.43791241099229244
219,227,1780.5,1893.75,0.4782734811306,Carolyn Bayer,Aniruddha Ray,1837.125,2021_05_21_ABI_S15,0.5464421051460172
220,221,1791.5,1811.25,0.4997650682926178,Carolyn Bayer,Barbara Smith,1801.375,2021_05_21_ABI_S15,0.7515750705304233
220,224,1791.5,1847.5,0.5706064701080322,Carolyn Bayer,Barbara Smith,1819.5,2021_05_21_ABI_S15,1.4277422943298133
220,225,1791.5,1863.1666666666665,0.4659106135368347,Carolyn Bayer,Barbara Smith,1827.3333333333333,2021_05_21_ABI_S15,0.42844096958327094
220,226,1791.5,1886.5833333333335,0.555081307888031,Carolyn Bayer,Aniruddha Ray,1839.0416666666667,2021_05_21_ABI_S15,1.2795576795661734
220,227,1791.5,1893.75,0.3112730085849762,Carolyn Bayer,Aniruddha Ray,1842.625,2021_05_21_ABI_S15,-1.0475445043875944
221,226,1811.25,1886.5833333333335,0.569126546382904,Barbara Smith,Aniruddha Ray,1848.9166666666667,2021_05_21_ABI_S15,1.4136167139345786
221,227,1811.25,1893.75,0.3115527629852295,Barbara Smith,Aniruddha Ray,1852.5,2021_05_21_ABI_S15,-1.0448743037518444
222,227,1819.75,1893.75,0.3455958366394043,Barbara Smith,Aniruddha Ray,1856.75,2021_05_21_ABI_S15,-0.7199398725795232
222,230,1819.75,1915.25,0.31712251901626587,Barbara Smith,Aniruddha Ray,1867.5,2021_05_21_ABI_S15,-0.991712079738283
224,226,1847.5,1886.5833333333335,0.6390634775161743,Barbara Smith,Aniruddha Ray,1867.0416666666667,2021_05_21_ABI_S15,2.081150943263491
224,231,1847.5,1922.4166666666665,0.31613194942474365,Barbara Smith,Aniruddha Ray,1884.9583333333333,2021_05_21_ABI_S15,-1.0011668713363502
225,226,1863.1666666666665,1886.5833333333335,0.4016510248184204,Barbara Smith,Aniruddha Ray,1874.875,2021_05_21_ABI_S15,-0.18490414489421303
225,232,1863.1666666666665,1928.0,0.3701726794242859,Barbara Smith,Brad Smith,1895.5833333333333,2021_05_21_ABI_S15,-0.48535875010388746
226,236,1886.5833333333335,1961.5,0.43090468645095825,Aniruddha Ray,Barbara Smith,1924.0416666666667,2021_05_21_ABI_S15,0.0943162920979841
226,237,1886.5833333333335,1972.5,0.321462482213974,Aniruddha Ray,Barbara Smith,1929.5416666666667,2021_05_21_ABI_S15,-0.9502879860362398
227,236,1893.75,1961.5,0.32906362414360046,Aniruddha Ray,Barbara Smith,1927.625,2021_05_21_ABI_S15,-0.8777365838258119
229,235,1908.0833333333335,1950.5,0.34892600774765015,Aniruddha Ray,Barbara Smith,1929.2916666666667,2021_05_21_ABI_S15,-0.6881540454313431
229,236,1908.0833333333335,1961.5,0.30604249238967896,Aniruddha Ray,Barbara Smith,1934.7916666666667,2021_05_21_ABI_S15,-1.097468751002973
229,239,1908.0833333333335,1998.25,0.3343026340007782,Aniruddha Ray,Barbara Smith,1953.1666666666667,2021_05_21_ABI_S15,-0.827731266881128
231,232,1922.4166666666665,1928.0,0.5499693751335144,Aniruddha Ray,Brad Smith,1925.2083333333333,2021_05_21_ABI_S15,1.230765288530815
231,235,1922.4166666666665,1950.5,0.389726459980011,Aniruddha Ray,Barbara Smith,1936.4583333333333,2021_05_21_ABI_S15,-0.29872176700751074
231,236,1922.4166666666665,1961.5,0.41901764273643494,Aniruddha Ray,Barbara Smith,1941.9583333333333,2021_05_21_ABI_S15,-0.019143198279891305
231,237,1922.4166666666665,1972.5,0.5111933946609497,Aniruddha Ray,Barbara Smith,1947.4583333333333,2021_05_21_ABI_S15,0.8606561942112215
231,241,1922.4166666666665,2028.25,0.4449710249900818,Aniruddha Ray,Barbara Smith,1975.3333333333333,2021_05_21_ABI_S15,0.22857672223182118
232,235,1928.0,1950.5,0.32975924015045166,Brad Smith,Barbara Smith,1939.25,2021_05_21_ABI_S15,-0.8710970660843568
232,236,1928.0,1961.5,0.5418357849121094,Brad Smith,Barbara Smith,1944.75,2021_05_21_ABI_S15,1.1531317722734808
232,237,1928.0,1972.5,0.4727127254009247,Brad Smith,Barbara Smith,1950.25,2021_05_21_ABI_S15,0.4933657872357899
232,238,1928.0,1984.75,0.32471466064453125,Brad Smith,Barbara Smith,1956.375,2021_05_21_ABI_S15,-0.9192465836311893
232,241,1928.0,2028.25,0.36260712146759033,Brad Smith,Barbara Smith,1978.125,2021_05_21_ABI_S15,-0.5575705103031205
232,242,1928.0,2043.75,0.5909296274185181,Brad Smith,Barbara Smith,1985.875,2021_05_21_ABI_S15,1.6217228269747699
239,247,1998.25,2108.0,0.3891572654247284,Barbara Smith,Brad Smith,2053.125,2021_05_21_ABI_S15,-0.30415461690014817
240,247,2012.75,2108.0,0.4708058834075928,Barbara Smith,Brad Smith,2060.375,2021_05_21_ABI_S15,0.47516535607810517
240,249,2012.75,2120.0,0.336991548538208,Barbara Smith,Brad Smith,2066.375,2021_05_21_ABI_S15,-0.802066107366849
241,247,2028.25,2108.0,0.3008948564529419,Barbara Smith,Brad Smith,2068.125,2021_05_21_ABI_S15,-1.1466019218787096
241,249,2028.25,2120.0,0.388187050819397,Barbara Smith,Brad Smith,2074.125,2021_05_21_ABI_S15,-0.31341512416517836
242,250,2043.75,2126.0,0.3583424687385559,Barbara Smith,Brad Smith,2084.875,2021_05_21_ABI_S15,-0.5982757804186569
242,253,2043.75,2150.5,0.5854400396347046,Barbara Smith,Sixian You,2097.125,2021_05_21_ABI_S15,1.569325793086932
243,247,2059.25,2108.0,0.3378836512565613,Barbara Smith,Brad Smith,2083.625,2021_05_21_ABI_S15,-0.7935511626741317
243,253,2059.25,2150.5,0.46208104491233826,Barbara Smith,Sixian You,2104.875,2021_05_21_ABI_S15,0.3918884915292358
243,255,2059.25,2169.125,0.5618996024131775,Barbara Smith,Sixian You,2114.1875,2021_05_21_ABI_S15,1.344636957530316
243,256,2059.25,2175.375,0.424485445022583,Barbara Smith,Sixian You,2117.3125,2021_05_21_ABI_S15,0.03304589732471083
244,253,2074.75,2150.5,0.30539679527282715,Barbara Smith,Sixian You,2112.625,2021_05_21_ABI_S15,-1.1036318027739496
244,255,2074.75,2169.125,0.35452574491500854,Barbara Smith,Sixian You,2121.9375,2021_05_21_ABI_S15,-0.6347056573781988
245,247,2090.25,2108.0,0.4791664481163025,Barbara Smith,Brad Smith,2099.125,2021_05_21_ABI_S15,0.554965299100313
247,252,2108.0,2140.166666666667,0.3645971119403839,Brad Smith,Sixian You,2124.0833333333335,2021_05_21_ABI_S15,-0.5385764432901314
247,255,2108.0,2169.125,0.35054463148117065,Brad Smith,Sixian You,2138.5625,2021_05_21_ABI_S15,-0.6727046007814177
249,254,2120.0,2160.833333333333,0.3030768930912018,Brad Smith,Sixian You,2140.4166666666665,2021_05_21_ABI_S15,-1.1257748120515336
250,252,2126.0,2140.166666666667,0.38220906257629395,Brad Smith,Sixian You,2133.0833333333335,2021_05_21_ABI_S15,-0.37047384421671803
250,253,2126.0,2150.5,0.3628450036048889,Brad Smith,Sixian You,2138.25,2021_05_21_ABI_S15,-0.5552999721679809
250,255,2126.0,2169.125,0.33531853556632996,Brad Smith,Sixian You,2147.5625,2021_05_21_ABI_S15,-0.818034686581624
250,259,2126.0,2193.875,0.3141341507434845,Brad Smith,Sixian You,2159.9375,2021_05_21_ABI_S15,-1.0202354661608408
251,262,2132.0,2211.125,0.3061550259590149,Brad Smith,Sixian You,2171.5625,2021_05_21_ABI_S15,-1.096394640254002
251,263,2132.0,2215.75,0.3082301616668701,Brad Smith,Barbara Smith,2173.875,2021_05_21_ABI_S15,-1.0765878787468892
253,267,2150.5,2232.5,0.4083143472671509,Sixian You,Yevgenia Kozorovitskiy,2191.5,2021_05_21_ABI_S15,-0.12130404486827205
253,268,2150.5,2236.166666666667,0.3404579162597656,Sixian You,Yevgenia Kozorovitskiy,2193.3333333333335,2021_05_21_ABI_S15,-0.7689803103768263
254,277,2160.833333333333,2277.9444444444443,0.31331270933151245,Sixian You,Alexandra Dickinson,2219.3888888888887,2021_05_21_ABI_S15,-1.0280759626051974
256,267,2175.375,2232.5,0.31671833992004395,Sixian You,Yevgenia Kozorovitskiy,2203.9375,2021_05_21_ABI_S15,-0.9955698895840315
256,275,2175.375,2260.5,0.34387123584747314,Sixian You,Brad Smith,2217.9375,2021_05_21_ABI_S15,-0.7364008473733419
257,267,2181.625,2232.5,0.3411675691604614,Sixian You,Yevgenia Kozorovitskiy,2207.0625,2021_05_21_ABI_S15,-0.7622068132490457
261,266,2205.375,2228.833333333333,0.37766480445861816,Sixian You,Yevgenia Kozorovitskiy,2217.1041666666665,2021_05_21_ABI_S15,-0.41384789268152533
261,268,2205.375,2236.166666666667,0.4578362703323364,Sixian You,Yevgenia Kozorovitskiy,2220.7708333333335,2021_05_21_ABI_S15,0.3513729544300033
261,275,2205.375,2260.5,0.44738465547561646,Sixian You,Brad Smith,2232.9375,2021_05_21_ABI_S15,0.25161434970472135
262,263,2211.125,2215.75,0.33583295345306396,Sixian You,Barbara Smith,2213.4375,2021_05_21_ABI_S15,-0.8131246691986818
262,268,2211.125,2236.166666666667,0.31878799200057983,Sixian You,Yevgenia Kozorovitskiy,2223.6458333333335,2021_05_21_ABI_S15,-0.9758154682193475
262,269,2211.125,2238.9,0.47301894426345825,Sixian You,Barbara Smith,2225.0125,2021_05_21_ABI_S15,0.49628858595021735
262,277,2211.125,2277.9444444444443,0.30257612466812134,Sixian You,Alexandra Dickinson,2244.534722222222,2021_05_21_ABI_S15,-1.1305545479929957
262,278,2211.125,2283.833333333333,0.4358978271484375,Sixian You,Alexandra Dickinson,2247.4791666666665,2021_05_21_ABI_S15,0.14197483635225186
262,285,2211.125,2325.0555555555557,0.3233763575553894,Sixian You,Alexandra Dickinson,2268.090277777778,2021_05_21_ABI_S15,-0.9320204229567443
263,278,2215.75,2283.833333333333,0.41120415925979614,Barbara Smith,Alexandra Dickinson,2249.7916666666665,2021_05_21_ABI_S15,-0.09372135872295131
264,274,2219.25,2251.5,0.32630571722984314,Barbara Smith,Brad Smith,2235.375,2021_05_21_ABI_S15,-0.9040602619798863
264,277,2219.25,2277.9444444444443,0.30590009689331055,Barbara Smith,Alexandra Dickinson,2248.597222222222,2021_05_21_ABI_S15,-1.0988278879623437
267,285,2232.5,2325.0555555555557,0.37431925535202026,Yevgenia Kozorovitskiy,Alexandra Dickinson,2278.777777777778,2021_05_21_ABI_S15,-0.44578049979434237
267,286,2232.5,2337.5,0.43331870436668396,Yevgenia Kozorovitskiy,Brad Smith,2285.0,2021_05_21_ABI_S15,0.11735761751572976
268,269,2236.166666666667,2238.9,0.32044270634651184,Yevgenia Kozorovitskiy,Barbara Smith,2237.5333333333338,2021_05_21_ABI_S15,-0.9600215457841986
269,278,2238.9,2283.833333333333,0.30112624168395996,Barbara Smith,Alexandra Dickinson,2261.366666666667,2021_05_21_ABI_S15,-1.1443933954340562
273,274,2246.1,2251.5,0.35394299030303955,Barbara Smith,Brad Smith,2248.8,2021_05_21_ABI_S15,-0.6402679353404289
273,281,2246.1,2301.5,0.307905912399292,Barbara Smith,Alexandra Dickinson,2273.8,2021_05_21_ABI_S15,-1.0796827741252806
275,278,2260.5,2283.833333333333,0.37069737911224365,Brad Smith,Alexandra Dickinson,2272.1666666666665,2021_05_21_ABI_S15,-0.4803505949538914
275,279,2260.5,2289.722222222222,0.31021684408187866,Brad Smith,Alexandra Dickinson,2275.1111111111113,2021_05_21_ABI_S15,-1.0576253864937348
