center_time_sec,burst_score,num_participants,pair_count,hit_pairs,is_burst,conference,session
20203.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20203.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20203.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20203.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20714.0,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
20718.0,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
312.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
337.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
364.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
362.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
412.0,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
330.2942528735632,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
348.7942528735632,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
363.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
500.0,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
305.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
431.65653495440733,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
453.6565349544073,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
372.8370370370371,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
